date,score,user_tags,user_rank,usage_duration,item_option,text_review,recommendation_score,발색력,지속력,발림성,수분감,skin_tone
2022.04.05,3,,,,[옵션] [단품] 01 틴메추해 (한정부활템/온),"✅구매이유
쓱쓱 바를 저렴한 베이스톤 틴트가 필요했어요

⭕️이런분들께 추천해요⭕️
입술색이 정말 베이톤으로 없으신분
쓱하고가볍게 바를 틴트가 필요하신분
자연스러운 색감을 좋아하시는분

❌이런분들께는 추천하지않아요❌
입술색이 어느정도있으신분
진한발색을 원하시는분

✅총평✅
진한발색을 바라고 구매한 틴트는 아니였어요 베이스 색감으로 바르고 다른립으로 마무리하려고 구매했어요 그런데 입술색이 어느정도 있는편이라 베이스 색감으로 바르려고 산 틴트가 베이스가아니라 그냥 입술색에입술색얹은 느낌으로 올라가서 바른지 모르는 색감이였어요 투명하게발리는건알고있었지만 틴트니까 베이스 색감정도만 내줘도 됬는데 이건 그냥 입술색을 돈주고산느낌이예요 입술이 부어있거나 하면 립글로스정도지 색감을 나타내는 텐트는 아닌것같아요

❌입술색이있는편이라 발색이 전혀안됨❌
⭕️입술색 정말 하얗게 없는분들추천⭕️",1,다소 아쉬워요,예상보다 짧아요,보통이에요,보통이에요,
2022.03.22,3,"복합성, 봄웜톤, 각질, 미백",10,,[옵션] [단품] 05 어쩔체리,"🧡🧡페리페라잉크무드글로이틴트 5호어쩔체리🧡🧡

2022신상 페리페라 틴트라서 구경하다가
구매했습니다.!!

색상은 6가지 이고
3호가 홍보 많이 되고 있고 웜톤 컬러라서
구매하고 싶었는데 재고가 없어서
5호 어쩔체리 구매했습니다.

케이스가 체리색이라서 체리핑크색상
발색 될줄알았는데
입술에 발랐을때 생각보다 색이 탁해져서
당황스러웠습니다..ㅠㅠ
탁한색상이라 별로 발색이 안이뻐여..
다른 틴트 추가로 쩅한거 발라야지 이쁠듯..

사실 페리페라 제품들은 가성비로 구매하는데
요즘 워낙 발색 잘되는 틴트들이 많아서
안구매하고 있다가 신상 나왔길래
구매했는데
제가 원했던 색감은 아니네용..ㅠㅠ
입술색 베이스가 좋으신 분들만 이쁠 것 같아요
어두운 입술 베이스이신분들 비추드립니다..ㅎ",6,다소 아쉬워요,예상보다 짧아요,보통이에요,보통이에요,봄웜톤
2022.03.22,3,건성,,,[옵션] [단품] 06 플필업뎃,"색상 예쁩니다!!!
근뎅 페리페라 너무 좋아하고 벨벳 제품 너무 사랑하는데 이 제품이랑은 아직 안친해진 것 같습니다.
개인차 너무 있겠지만, 입술을 많이 뜯거나 각질 많은 분들에겐 약간 옛날 스타일의 물틴트? 느낌으로 발릴 수 있어요.. 색상 지속력은 좋은데 글로시한 지속력은 아쉬워용
더 물광하고 반짝이는 느낌이 강했으면 좋았을 것 같다고 생각했습니다~!!",0,보통이에요,보통이에요,아주 만족해요,아주 촉촉해요,
2022.03.22,3,"지성, 웜톤, 각질, 모공",,,[옵션] [단품] 02 손웜수템,2호 손웜수템- 어줍잖게 채도 올려놓고 봄웜 봄브라이트용이라고 파는 것 좀 그만~유튜버들 화면 쨍하게 올려놓고 화사한 코랄인걸처럼 영업 그만~ 입술 색 옅은 편인데도 엄청 차분한 중저채도 코랄인데 글로시해가지고 더 안 어울림. 늙어보임 ㅇㅇ중저채도 글로시 잘 쓰는 봄웜 (그럼 갈뮽아닌지?ㅋㅋㅋ)는 잘 쓰실듯요 절대 화사하지않고 차분코랄임 나 진짜 차분한 거 안 어울린다하면 ㅇㅁㅈ 틴트가 나을듯,1,다소 아쉬워요,예상보다 짧아요,보통이에요,아주 촉촉해요,웜톤
2022.03.20,3,,,,[옵션] [부활템][단품] 04 갓기천사 (온),"가운데가 갓기천사입니다
맨 아래가 클리오 시럽틴트 2호 맨 위가 1호 틴메추해 컬러입니다. 틴메추해는 생각보다 채도가 낮아서 봄보다는 가을 느낌이에요. 뮤트라 웜쿨 걸쳐있는데 틴메추해는 좀 어두운 느낌이라 봄에 바르기엔 별로인 것 같아서 4호 갓기천사를 추가로 구입했어요. 라이트보단 좀 더 채도 있는 색이구요 투명하게 발색되기 보다는 생각보다 불투명하고 색이 진하게 올라와요. 오히려 클리오가 좀 더 맑게 발색되는 느낌이에요.",0,보통이에요,보통이에요,보통이에요,보통이에요,
2022.03.18,3,"복합성, 쿨톤, 모공, 잡티",,,[옵션] [단품] 05 어쩔체리,"출시된다는 소식 들었을 때부터 엄청 기대한 제품이예요

잉크무드드롭틴트 진찐체리 색상을 굉장히 좋아했으나 생각보다 지속력이 길지 않고 건조해지는 점이 아쉬웠거든요

페리페라가 또 체리색을 내는데 이번엔 촉촉이라니 기대를 안할 수가 없었습니다

출시일에 바로 동네 올영에서 발라봤는데 제 생각보다는 색이 연하더라고요

체리빛은 느껴지지도 않고 그냥 적당히 쨍하고 쿨한 핑크?

체리레드핑크?를 기대했던 저에게는 너무 연하고,,, 그랬습니다

그래서 안 사려고 했는데 유툽에 너뮤 많이 보이는데다가 마침 올영세일을 하길래 결국 올영세일 막차 탑승했어요...

역시나 입술에 올리면 제 생각보다는 너무 연하고.. 바르고 외출했는데 생각보다도 더 지속력이 짧았어요

그냥 매트한 립 쓸때 촉촉하게 표현하기 위해 한번 덧바르는 정도로만 활용할 수 있을 것 같습니당...",0,다소 아쉬워요,예상보다 짧아요,보통이에요,보통이에요,쿨톤
2022.03.14,3,,,,[옵션] [단품] 03 맘찍로즈,"하 전 정말 신상에 너무 약하고... 유튜브에 너무 잘 홀리는 경향이 있어요..ㅎ 촉촉한 립제품 진짜 안쓰는데 또 괜히 여기저기 예쁘다고 하도!! 올라와서 안사고는 진짜 못베기겠는거에요 ㅎ 그래서 고민하다가 제일 베스트인 컬러로 품어봤어요.
제 톤은 잘 모르지만 웬만한 핑크, 코랄은 다 잘 받는 편인데 이번에 이거 3호를 발라보고 알았어요. 가을뮤트는 진짜 아니구나 ^ ㅠ 진짜 이렇게 안어울릴 수가 있나 싶었어요 ㅎㅎㅎ 이게 화면에서 후기보고 이럴 때는 누구나 사용할 수 있을만한 약간의 생기다 도는 뮤트한 느낌..? 이었는데 발라보니 생각보다 되게 어두운 느낌이었어요 ㅠㅠ 진짜 안어울림 ㅠ 글고 역시나 촉촉한 립은 저에게 어울리지 않았습니다 ..,, 이게 발색샷보다 어두우니까 참고해서 색상 고르시길 바래요..",0,보통이에요,예상보다 짧아요,보통이에요,아주 촉촉해요,
2022.03.05,3,,,,[옵션] [부활템][단품] 04 갓기천사 (온),"여름라이트 핑크를 기대했는데 정석 라이트톤보다는 탁기가 많이 돌아요. 말린 버블검 핑크 느낌이랄까요? 한번만 발색하면 여름라이트보다 여름뮤트에 가까운 탁하고 뿌연 회기 낭낭한 핑크색이고 두번 덧바르면 채도가 좀 더 올라가면서 색도 진해지긴하는데 여전히 특유의 탁기는 남아있어요. 그리고 덧바를수록 미지근한 붉은기가 올라와요.
갓기천사가 유독 그런건지 잉크무드글로이틴트 라인 자테가 그런건지는 모르겠는데 사람마 발색이 엄청 다르더라고요. 일단 제 피부에서는 탁기가 많이 돌고 채도도 낮은 뮤트 핑크예요. (참고로 전 여름브라이트 호환되는 겨울브라이트 타입입니다)
롬앤 쥬시래스팅틴트 26호 베리베리핑크와 비교해도 베리베리핑크가 살짝 더 미지근하긴해도 탁기는 훨씬 적고 명도도 높아서 상대적으로 화사하게 느껴져요",4,보통이에요,보통이에요,보통이에요,아주 촉촉해요,
2022.03.04,3,,,,[옵션] [단품] 01 틴메추해 (한정부활템/온),"제가 너무 좋아하는 유트버 재유님 추천으로 구매를 해보았어요^^

일단 제품력 자체는 좋은 거 같아여~ 촉촉립이지만 무겁게 느껴지는 제형도 아니고, 막 삼겹살 기름 뭍은거 같은 립표현도 아니구요!! 제 입술에는 요플레 현상은 없었고, 밀착력 있게 립에 잘 붙더라구요^^

다 바르고 나면, 입술이 촉촉하게 이뻐보이게 연출되요:-)

그치만,, 색감이,, 음,,
저는 뭔가 더 여리한 피치립을 생각했는데, 이게 사람 입술 마다 혈색이 있어서 그런지 좀더 진하게 표현 되더라구요!

대신에, 그래도 색감이 막 촌스러운 발색으로 표현되는 것은 아니라서, 은은하게 쌩얼립이나, 청순 메이크업 할때에는 굉장히 잘 어울릴 만한 색감입니다^^

제 립에는 지속력 좋았고, 요플레도 없어서 틴트자체로는 만족하는 제품이에요^^",0,보통이에요,보통이에요,보통이에요,보통이에요,
2022.03.03,3,,,,[옵션] [단품] 03 맘찍로즈,재현님 YouTube 영상 보고 구매했는데 재윤 님이 제일 좋아하는 사모 걸로 제가 재윤이 몇돈도 비슷하고 웜톤이라서 예뻐가지고 구해 봤는데 제가 생각했던 색깔처럼 나오지 않아서 제가 달라스 본거야 근데 보라 빛이나고 핑크빛이 나가지고 제가 생각한 그럼 턴에 잘 어울리는 컬러는 아닌거 같애요 아무래도 돈 by 돈이고 저랑 완전히 자기 같을 수 없으니까 근데 영상에서 봤던 색깔보다 확실이 좀 더보랏빛이 가까워서 제 피부톤이랑 좀 안 맞는 거 같긴 한데 발림성이 나 형이나 발생을 좋아요 근데 지속력이 아무래도 촉촉한 상품이다 보니까 아쉬웠고 여러번 발라 줘야 될 것 같아요 그래서 좀 실망 스러워 다른 색깔로 구매 할 걸 그랬나 봐요 웜톤 못 하는 쿨톤 분들이 바르면 좋은 색상 들은 거 같애요 기본 페이스 컬러들이 그래서 쿨톤 분들에게 추천 드려요,0,다소 아쉬워요,예상보다 짧아요,아주 만족해요,아주 촉촉해요,
2022.03.02,3,"민감성, 여름쿨톤, 모공, 민감성",298,,[옵션] [단품] 05 어쩔체리,"🍒 화사한 체리를 기대하지마시오.. 🍒


‼️ 공홈 발색이랑 다르고 전체적으로 탁한 색감이니 꼭 테스트후 구입하세요!

✨ 컬러
: 보통 체리라는 네이밍이 들어가면 브라이트하고 화사하고 선명한 컬러를 떠올리잖아요?! 이 제품은 촉촉틴트인데 왜이렇게 탁할까요… 상세페이지나 홍보 게시물들은 다 강한 조명받아서 화사해보인거고 실제로 바르니까 넘 어두워요. 체리립 웬만하면 실패안하는데.. 흠.. ㅠ ㅠ

✨ 요플레현상
: 요플레현상을 최대한 잡았다고 하던데 그래도 안쪽에서 요플레현상이 좀 느껴져요.

✨ 지속력
: 촉촉한 틴트 치곤 착색도 어느정도 있는 편이고 여러번 발라주고 눌러주는 과정을 반복하다보면 지속력이 높아지더라구요. 마스크 묻어남은 어쩔 수 없이 있는 편이에요. 그래도 촉촉한 틴트 중에서는 물마시기만 해도 지워지는 자속력의 립은 아니에요.",10,다소 아쉬워요,보통이에요,보통이에요,아주 촉촉해요,여름쿨톤
2022.03.02,3,,,,[옵션] [부활템][단품] 04 갓기천사 (온),"(4호 갓기천사 여리여리한 색감은 아님 덧바를수록보랓빛? 진달래색으로 표현됨 3개산것중에 가장 생각했던 색감이랑달랐던..ㅠㅠ )
이번 신상립제품 출시한다고 해서 광고보고 살까말까 고민하다가 온라인 주문으로 3,4,5호 겟겟! 페리페라 사진이나 유툽영상보고 색상이 잘나온거 같아 고민하다 사게됐네윰
제형은 무작정 찐득한 그런느낌은 아니고 촉촉찐득 그사이어디쯤?? 찝찝함이나 그런 정도는 아니에요 입술에 올렸을때 싸악 감싸주는 느낌? 덧바를수록 광택감이 올라와요
마스크 썼을때도 뭐 찝찝하게 달라붙는다던가 그런느낌은 아니였구요 색상이..뭐 개인입술에 따라 다르다고 하기는 하는데 색상들이 기존에 사진과 영상과는 많이 다른편이네여!
입술에 올렸을땐 더 진하게 올라오고 보라빛이 그냥 살짝 보입니다 그냥 색깔 섞어서 레이어드 해서 바르기 좋을꺼 같긴 하구요 가격에 비해 색상이 나뿌진 않은데 저한텐 그냥 자주 손이 갈꺼 같진 않아요 그리고 약간 바르고 시간 지나면 엄청 건조해 져서 각질파티입니다,,,, 최근에 바른립중에 각질이렇게 생긴적 첨이네요 그냥 자연스럽게 생얼에 자주 바를듯 합니다 향은 바닐라향?같은 향인데 낯익은 향입니다 써본걸로 만족할래여",1,보통이에요,예상보다 짧아요,다소 아쉬워요,보통이에요,
2022.03.02,3,,,,[옵션] [단품] 03 맘찍로즈,"3호 맘찢로즈 ( 무화과색의 웜톤픽이라고 하지만 쿨톤도 가능하지 않을까 싶은 살짝의 핑크빛이 보이는그리고 사진영상보다 색감더 올라와요 )
이번 신상 립제품 출시한다고 해서 광고 보고 살까말까 고민하다가 온라인 주문으로 3,4,5호 겟겟 ! 페리페라 사진이나 유툽영상보고 색상이 잘나온거 같아 고민하다 사게됐네욤
제형은 무작정 찐득한 그런느낌은 아니고 촉촉찐득 그사이어디쯤?? 찝찝함이나 그런 정도는 아니에요 입술에 올렸을때 싸악 감싸주는 느낌 ? 덧바를수록 광택감 올라와요
마스크 썼을때도 뭐 찝찝하게 달라붙는다던가 그런느낌은 아니였구요 색상이..뭐 개인 입술에따라 다르다고는 하는데 색상들이 기존에 사진과 영상과는 많이 다른편이네여 ! 입술에올렸을땐 더 진하게 올라오고 보라빛이 살짝 보입니다 그냥 색깔 섞어서 레이어드해서 바르기 좋을꺼 같긴 하구요 가격에비해 색상이 나뿌진 않은데 저한텐그냥 자주 손이 갈꺼 같진 않아요 그냥 자연스럽게 생얼에 자주 바를듯 합니다 향은 바닐라향?같은 향인데 낯익은 향입니다 써본걸로 만족할래여",1,다소 아쉬워요,예상보다 짧아요,보통이에요,보통이에요,
2022.10.13,3,,,,[옵션] [단품] 01 틴메추해 (한정부활템/온),맨 왼 쪽이 틴메추예요. 공홈이랑 가장 발색이 다른 제품이구요. 제형이나 수분감은 맘에 드는데 발색이 영 별로라ㅜㅜ 너무 웜하고 주황 끼 낭낭해요.. 코랄색의 은은한 살몬 색은 전혀 아닙니다..,0,다소 아쉬워요,예상보다 짧아요,아주 만족해요,아주 촉촉해요,
2025.03.22,3,,,,[옵션] [단품] 28 웜탠다드,"발림성이나 착색 다 좋은데 처음엔 완전 빤짝빤짝 했다가
점점 시간이 지날수록 주름부각되구 건조해지구 ㅜㅜ",0,보통이에요,지속이 오래돼요,보통이에요,보통이에요,
2025.03.22,3,,,한달이상사용,[옵션] [단품] 29 쿨레벌떡,처음엔 너무너무 예쁜데 시간이 자날수록 좀 어두워지는 감이 있어요..조금 아쉬워요,0,보통이에요,보통이에요,아주 만족해요,보통이에요,
2025.03.20,3,,,한달이상사용,[옵션] [+로즈블러밤] 03맘찍로즈,건조한 날씨에 촉촉하게 느껴지는 수분감이 좋아요 자주 사용할 수 있어요,0,보통이에요,보통이에요,아주 만족해요,보통이에요,
2025.03.19,3,,,,[옵션] [단품] 26 왤케포도,처음에 샀을 때는 탁한 끼가 많이 없었던 것 같은데 이번에 산 것은 바르 전에도 탁해요.. 기분탓인지는 모르겠지만 다음에 살 때는 고민하고 살 것 같습니다.,0,보통이에요,지속이 오래돼요,아주 만족해요,아주 촉촉해요,
2025.03.19,3,,,,[옵션] [단품] 22 쿨계포상,색은..... 생각보단웜했구요 착색은 나쁘지 않았어요!!!,0,보통이에요,보통이에요,보통이에요,보통이에요,
2025.03.17,3,,,,[옵션] [+핑크블러밤] 27 핑토당토,광이 예쁘게 나는 것 같지는 않았어요.. 뭔가 치킨 먹고 난 것 같은 그런 느낌이었어요,0,보통이에요,보통이에요,다소 아쉬워요,보통이에요,
2025.03.16,3,,,,[옵션] [+플럼핑 립펜슬] 03 맘찍로즈,립펜슬은 좋ㅎ은 것 같 쿨톤인 저랑 색감이 잘 맞진 않았어요🥲,0,보통이에요,지속이 오래돼요,아주 만족해요,아주 촉촉해요,
2025.03.14,3,,,한달이상사용,[옵션] [+로즈블러밤] 03맘찍로즈,첨 바르고 나서 시간이 지나면 좀 탁해지는건 여전한데 어떤 컬러든 잘 어울려서 그라데이션 좋고 입술 각질 다 죽여줌,0,보통이에요,예상보다 짧아요,보통이에요,아주 촉촉해요,
2025.03.13,3,,,,[옵션] [단품] 29 쿨레벌떡,흠 기대하고 구매한 건데 다소 아쉽네요 ㅠㅠ 물틴트는 제 스타일이 아닌가봐요,0,다소 아쉬워요,보통이에요,보통이에요,보통이에요,
2025.03.12,3,,,,[옵션] [+플럼핑 립펜슬] 03 맘찍로즈,가을뮤트색이래서 샀는데 시간이 지날수록 색이 점점 진해지고 색이 너무 딥해져요 ㅋ큐ㅠ 갈수록 빨개짐,0,다소 아쉬워요,예상보다 짧아요,보통이에요,보통이에요,
2025.03.12,3,,,한달이상사용,[옵션] [단품] 02 손웜수템,수분감이 있어 촉촉하긴한데 색깔이 단독으론 별로에요.. 다른 틴트랑 섞어서 사용하려구요,0,다소 아쉬워요,예상보다 짧아요,보통이에요,보통이에요,
2025.03.11,3,,,한달이상사용,[옵션] [단품] 32 딸기야가자,항상 잘 쓰고있습니다 감사합니다. 발송도 빨라요 항상 쟁이고 있씁니다.,0,보통이에요,보통이에요,보통이에요,보통이에요,
2025.03.10,3,,,한달이상사용,[옵션] [단품] 26 왤케포도,"저는 이거 좋긴하지만 향이 너무 너무 제 스타일이 아니여서
사놓고 별로 안쓰는 제품입니다.
냄새 민감하시면 매장가서 테스트 해보세요 꼭",0,아주 만족해요,지속이 오래돼요,아주 만족해요,아주 촉촉해요,
2025.03.09,3,,,,[옵션] [+로즈블러밤] 03맘찍로즈,친구 선물로 줬는데 좋다고 하네용 색감도 예쁘다고 좋아하더라구요 ㅎㅎ,0,아주 만족해요,보통이에요,아주 만족해요,보통이에요,
2025.03.09,3,,,,[옵션] [+핑크블러밤] 27 핑토당토,색은 이쁜데 팁이 빠져서 다른 팁으로 교체하고 사용하고있어요ㅠㅠ,0,아주 만족해요,보통이에요,보통이에요,보통이에요,
2025.03.08,3,,,한달이상사용,[옵션] [단품] 03 맘찍로즈,촉촉하고 이 제품은 정말 추천하는 제품인거 같습니다 색깔도 이뻐요,0,보통이에요,보통이에요,보통이에요,보통이에요,
2025.03.03,3,,,한달이상사용,[옵션] [단품] 30 행집베리,그냥 제 평소 입술색이랑 거의 똑같아서 바른지 안 바른지 말 안 하면 모를 것 같아요.... 얜 좀 별로엿어요,0,보통이에요,보통이에요,보통이에요,보통이에요,
2025.03.03,3,,,한달이상사용,[옵션] [단품] 31 명예딸기광,웜톤립이라 해서 샀는데 아니에여..^^ 푸른끼 너무 많이 돌아요,0,다소 아쉬워요,보통이에요,보통이에요,보통이에요,
2025.02.25,3,,,,[옵션] [단품] 05 어쩔체리,색깔이뻐서 샀는데 얹고나면 다른색으로 변해요.. ㅠ그리고 건조해서 입술각질생겨요,0,다소 아쉬워요,예상보다 짧아요,다소 아쉬워요,매트해요,
2025.02.25,3,,,한달이상사용,[옵션] [단품] 31 명예딸기광,손등에 발색했을땐 레드에 가까운데 입술에올렸을때는 쨍한 핫핑크느낌?,0,보통이에요,보통이에요,아주 만족해요,아주 촉촉해요,
2025.02.24,3,,,,[옵션] [단품] 02 손웜수템,색 예쁘긴한데 지속력 그렇게 긴 편도 아니고 점점 안 이쁜 색으로 무너짐,0,보통이에요,보통이에요,보통이에요,보통이에요,
2025.02.17,3,,,,[옵션] [+로즈블러밤] 03맘찍로즈,가을뮤트립으로 추천해서 사봤는데 23호가을뮤트한테는 좀 둥둥 떠서 아쉬웠어요..근데 증정으로 온 밤타입 치크?는 포인트 블러셔로 하기 좋아서 본품보다 증정품을 더 애용하고있어요!,0,보통이에요,보통이에요,보통이에요,보통이에요,
2025.02.16,3,,,,[옵션] [+틴트잼키링] 22 쿨계포상,잘못바르면 입술에 경계선 생기지만 색상은 나쁘지 않습니자,0,보통이에요,보통이에요,보통이에요,보통이에요,
2025.02.09,3,,,한달이상사용,[옵션] [단품] 31 명예딸기광,"처음에는 좋았는데 지금은 손이 잘 안가더라구요.
그냥 촉촉하고 휘뚜루 마뚜루 쓰고 싶다 하시는 분 추천!",0,보통이에요,보통이에요,보통이에요,보통이에요,
2025.02.09,3,,,재구매,[옵션] [단품] 05 어쩔체리,다 매트립이 아닌이상은 너무 잘 지워져요 특히 뭐 먹을때 잘지워져서 너무 아쉬워요.. 수정하기 귀찮아요 그래도 이뻐용,0,보통이에요,보통이에요,보통이에요,보통이에요,
2025.01.31,3,,,,[옵션] [단품] 31 명예딸기광,"페리페라 잉크무드글로이 시리즈는 믿고거름
발색이미지로 사기쳐서 몇번속는지모르겟음
소비자들이 단체로 고소해야할것같음
이미몇번이나 입술위에얹으면 붉어지거나 색감이
너무딥해지거나 아니면보랏빛이 돌아 걸럿는데
이번시리즈는 소프트톤이라길래 마지막으로 믿고삼
-명예딸기광:상세페이지는 약간투명하고밝은
오렌지색상이살짝들어간 웜톤용딸기색상같으나
실제로는 따뜻한기운전혀없는 그냥딸기색상임
그래도얘는 딱과일생딸기빨강색에서 아주미세하게
쿨하게바뀐색상같고 그래도딸기스러운면이있어서
조금만족하지만 상세색상같은 연하고맑고투명한색상없음 역시나딥해짐.. 걍다른브랜드예쁜색상훨씬많은데 마케팅으로 너무사기치는듯",0,보통이에요,지속이 오래돼요,아주 만족해요,아주 촉촉해요,
2025.01.14,3,"건성, 웜톤, 각질, 다크서클",,한달이상사용,[옵션] [단품] 24 자몽부심,"봄브라서 확실히 포인트 주기 좋은데
뚜껑이 며칠 안 가고 바로 깨짐
내구성 무엇……..
일단 그냥 쓰는 중…
지속력은 생각보다 그렇게 길진 않아요
단독으로 잘 안 쓰고 베이스 위에 올려서 그런가…
착색도 그렇게까지 있는 것 같진 않음
걍 날라감(오히려 지저분 착색보단 나은 것 같기도 허고..)",0,아주 만족해요,예상보다 짧아요,보통이에요,아주 촉촉해요,웜톤
2024.12.31,3,"민감성, 봄웜톤, 모공, 미백",,,[옵션] [단품] 30 행집베리,"오잉… 사진은 라이트가 아니길래 라이트를 기대하고 산 건 아니긴 한데요… 너무 달라요 사진이렁!!!! 약간 봄 트루…? 라이트하지 않는 봄컬러에 쌩얼에도 활용할수 있겟다 싶어 삿는데 약간 쿨하고 엄청미지근 하고 여름뮤트 느낌이에요

+엥아닌데 내가 손등 발색하고 5분정도 지났는데 이게 여름뮤튼지 갈웜인지 갈웜섞인 봄웜인지… 뭔색인지 잘 모그뎃음 첫발색은 좀 쿨이였는데 시간지나니까 갈이든 봄이든 !웜은 맞는듯! 이거 내가봣을때 풀메하면 별론데 생얼이면 괜찮은듯 (풀메는베이스로!!! 핵예뻐) 라이트는 절대아니고 피부가 좀 어둡거나 뉴트럴인 분한테갠챤은듯ㅇㅇㅇ

++ 시간 좀 지났는데 이거 그냥 갈웜색됨;;이게뭐야!!!!!

+++ 아옼ㅋ케 ㅋㅋㅋㅋ 어늘하루 찐리뷰 남긴다 손등발색에선 갈웜색 좀 나왓는데 입술 실 발색은 봄웜뉴트럴처럼 나옴 본인 입술 색 영향 마니받을듯 그리고 이거 색깔 정말이쁨 핑크낀가 싳으면서도 붉고 톡톡 튀지않는 그런 립임 한마디로
*추천자*는 뉴트럴톤이거나 피부가 밝지않은 (23~)사람 또한 형광끼, 라이트한 색상 (코*멜바 베어*프리콧 등) 이 부담스럽고 미지근한 색을 원하는 사람 ㄱㄱ",62,아주 만족해요,지속이 오래돼요,아주 만족해요,보통이에요,봄웜톤
2024.12.07,3,"건성, 웜톤, 각질, 다크서클",,,[옵션] [단품] 24 자몽부심,"자몽부심 봄브라서 연하게만 발라도 생기있어 보이고 넘 좋은데요… 제품도 광 괜찮고 지속력 촉촉틴트 치고는 그래도… 뭐 낫베드 정도인데(워낙 뭘 발라도 잘 지워지는 편)
산지하루만에 뒤에 뚜껑이 깨졌어요!! ㅎㅎ…
그렇게 높지 않은 곳에서 떨어졌는데 위 케이스 박살…
위 뚜껑이 플라스틱이라 애가 내구성이 안 좋나봅니다…",0,아주 만족해요,보통이에요,보통이에요,보통이에요,웜톤
2024.12.02,3,"건성, 가을웜톤",,한달이상사용,[옵션] [+틴트잼키링] 28 웜탠다드,음... 상세페이지 구라가좀심한듯... 갈웜딥인데 제기준 절때 토마토색아님.리뷰보고 산건데 왜...ㅇㅅㅇ 갈웜딥이면 사지마세요. 핑잘봄까지는 소화가능하실듯. 여큘라분들은 매장에서 테스터해보고 ㄱㅊ으면 사셔도 댈것같아요.,1,보통이에요,보통이에요,보통이에요,보통이에요,가을웜톤
2024.11.05,3,"건성, 여름쿨톤, 각질, 모공",,한달이상사용,[옵션] [+틴트잼키링] 27 핑토당토,"분명 색이 변한다는걸 후기로 보고 알았지만 그래도 구매했습니다.
처음에 썼을 때 이정도 변하는 거면 괜찮지 했는데 쓰면 쓸수록 원하던 발색이 안 나오고 거무죽죽한 색이 입술에 남을때마자 지우기 바빴어요. 그래서 요즘에 밝은 틴트와 섞어쓰고는 있지만 돈이 아깝다는 생각이 들기도 하고 내 틴트 중에 이런 색은 없으니까 새로운 색 도전해보는거라고 생각하기도 해요.. 이미 사서 쓰고있는걸 어쩔 수는 없으니까요.
사실 분들은 후기도 꼼꼼히 읽어보시고 꼭 사야하겠다면 원하는 발색이 나오지 않는다는것을 기억해 주세요
예쁜 가을 립도 아니고 쿠션으로 입술 톤 정리하기전 그 거무죽죽하면서 붉은 색이 나옵니다.",4,다소 아쉬워요,보통이에요,보통이에요,보통이에요,여름쿨톤
2024.10.13,3,,,,[옵션] [단품] 02 손웜수템,"매장가서 색 보고 샀는데 진짜 사진이랑 완전 달라요.. 생각보다 핑크빛 돌고 바르기 전에 보면 코랄+핑크인데 바르면 핑크가 좀 더 많아요
물론 사바사이긴 한데 사진이랑 많이 다르니까 봄웜인데 사실려면 봄웜라?? 추천 드립니당.. 근데 또 여쿨이 쓰기엔 좀 애매하네용
제가 핑잘봄이 아니라서 잘 안 쓸 것 같아요..",1,아주 만족해요,지속이 오래돼요,아주 만족해요,보통이에요,
2024.09.02,3,"건성, 가을웜톤, 다크서클",,,[옵션] [단품] 02 손웜수템,침대에 있다가 와서 바로 뜯었는데 진심 처음샀는데 인생틴트 될것 같음.. 지금 눕느라 아직 입에는 안발라봤지만 이미 잘 어울릴 것 같은 느낌이.. 디자인도 맘에들고 냄새는 그 크림빵에 크림 냄새남. 동시에 후각과 비주얼을 완성시키는 이것은 대체..,0,보통이에요,보통이에요,보통이에요,보통이에요,가을웜톤
2024.09.02,3,"건성, 가을웜톤, 다크서클",,,[옵션] [단품] 01 틴메추해 (한정부활템/온),공부하는도중에 와서 바로 뜯었는데 진심 처음샀는데 인생틴트 될것 같음.. 지금 강의듣느라 아직 입에는 안발라봤지만 이미 미래에 잘어 울릴것같은 느낌이듬 디자인도 맘에들고 냄새는 그 크림빵에 크림냄새남. 동시에 후각과 비주얼을 완성시키는 이것은 대체..,0,보통이에요,예상보다 짧아요,보통이에요,보통이에요,가을웜톤
2024.08.03,3,,,한달이상사용,[옵션] [소다다방][+미니글로스] 24 자몽부심,진한 립이 안어울림에도 불구하고 색이 너무 예쁘길래 구매했는데 역시는 역시..채도랑 명도 둘 다 엄청 높아요.. 발릴 땐 오렌지빛 레드? 정도로 색이 나오는데 착색은 핑크빛으로 남아요 그리고 입술 상태 안좋은 날에는 안 발라요 입술 각질에 색이 막 얼룩덜룩 착색돼서요. 발림성도 그럭저럭 지속력도 그럭저럭이네요 요거트 현상은 조금 있는 것 같아요,0,아주 만족해요,보통이에요,보통이에요,보통이에요,
