Product,ID,SkinType,Rating,Date,Review
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),qodp****,복합성,5,2025.03.27,"촉촉해보이게 올라가는데 지속력이 좋지는 않아서 자주 발라줘야해요!
색은 진짜 예쁜 체리색 입니다ㅠ
정말 너무 마음에 들어요!
저는 피치피치미랑 레이어드 했는데 너무 예뻐요ㅠ
묻어나오는건 그냥 스치면 다 묻어욤.."
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),haein****,복합성,5,2025.03.27,좋아요 근데 덧바를수록 먼가 딥해집니다 첫 발색이 제일 좋아요 이런 색 많이 출시해주시길 ㅠㅠ
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),고르곤졸라피자,여름쿨톤,5,2025.03.25,진짜 너무 좋고 너무 예뻐요 진짜 쿨톤분들 개강추드립니다 은은한 포도끼도 살짝 도는 것 같애요 완전 최애립💗
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),mini12****,복합성,5,2025.03.23,"너어무 이뻐요ㅠㅜㅜ 진짜 반해버림🥹
꼭사세요 근데 양이 생각보다 자꾸 지속력은 음…🥲 그래두 너무너무 이쁘고 만족합니당! 다쓰면 또살래용🐷"
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),sunyoun****,지성,5,2025.03.22,"촉촉한데 끈적임은 없고 발색이 예뻐요!
시간 지나도 입술에 골고루 남아있어서 좋아요~
밥먹으면 다 날아가긴 하지만 자주 덧바르기 편합니다!"
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),빛나다영,복합성,1,2025.03.27,"하아.... 솔직히 말할게요
피치피치미는 다O소 3천원짜리 봄셋 핑크워터랑 같은 색임!!

그리고 같이 온 증정이 자두빛 아니에요.
쿨빛은 맞는 데 형광핑크임

이미지 컬러랑 너무 다르잖아요 ㅠ
이렇게까지 색이 다른건 오바지.....

눈물을 머금고 구입 후회하는 중"
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),53번,건성,5,2025.03.27,"색상은 맑은 레드입니다. 라이트 톤들은 전체보다는 포인트 컬러로 추천드립니다.
착색이 있어서 컬러지속력은 좋습니다. 그만큼 시간 지나서 덧바르면 컬러가 탁해집니다.
광지속력은 그냥 그렇습니다. 평범한 틴트랑 비슷해요.
향은 리뉴얼 전보다 약해졌습니다. 저는 완전 불호였어서 저번보다는 나았습니다.
처음엔 바르면 광이 나나 싶은데 점점 광이 차올라서 예뻐요."
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),토끼술사,복합성,5,2025.03.27,"✧･ﾟ: ✧･ﾟ: :･ﾟ✧:･ﾟ✧ ✧･ﾟ: ✧･ﾟ: :･ﾟ✧:･ﾟ✧
ᖰᙏ̤̫ᖳ 한달동안 사용해보며 남기는 후기입니다 ᖰᙏ̤̫ᖳ
✧･ﾟ: ✧･ﾟ: :･ﾟ✧:･ﾟ✧ ✧･ﾟ: ✧･ﾟ: :･ﾟ✧:･ﾟ✧

유지력이 짧고 색도 좀 웜한편인데
생얼립으로 무난히 사용중이예요 !"
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),냠냠케이크,복합성,5,2025.03.26,"여쿨라 틴트로 좋다길래 구맬해봤는데 손등발색이랑 입술 발색이랑 생각보다 달라서 놀랐네요!
손등에서는 좀 미지근해보이는데 입술에 올리니까 생각보다 채도가 올라왔어요! 팁으로 바로 바르는 것보다 브러쉬로 발라주는게 색이 더 예쁘게 올라와요"
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),잼꿍,복합성,5,2025.03.25,여름뮤트 추정 친구에게 선물로 줬어요 리뉴얼 되기 전에는 엄청 인기가 많았던 걸로 기억하는데 리뉴얼 된 후로 발색이 너무 사람마다 다르다는 이야기를 많이 들어서 친구한테 안 맞을까봐 걱정했는데 친구는 잘 어울리는 것 같다고 만족하더라구요👍
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),이레YIREH,민감성,4,2025.03.24,"21.5호.. 그러니까 살짝 어두운 21호 여쿨라인데요, 최근에 산 여쿨 립 중에 가장 잘 쓰고 있어요 !
밝은 핑크레드 틴트고 민낯에 이거 하나만 올려줘도 화사하니 너무너무 예쁘더라고요 ㅠㅠ 단점이 있다면 재고 찾기 힘들어서.. 저만 해도 근처 매장 다섯개 돌고 마지막 매장에 재고 딱 하나 들어온 거 바로 샀어요ㅋㅋㅋㅋ
단점은 ㅠ 제가 쥬시래스팅 라인이 늘 좀 안맞는지 유난히 라인 바르면 입술이 빨리 건조해지고 아프더라고요 흑"
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),긍구마,지성,3,2025.03.24,"리뉴얼돼도 쥬시레스팅은 쥬시레스팅...ㅋㅋㅋ
특유의 향...여전하네요 너무 별로임 향이
제형은 예전보다 더 가볍다고 해야하나 더 얇게 발리는 느낌

ㅋㄹㅇ 블러쉬드 피치보다 색감은 더 은은한데 아무리 생각해도 제형은 ㅋㄹㅇ가 돈값하는듯"
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),1k,지성,5,2025.03.22,"✅ 효과: 지속력이 뛰어나고, 색상이 선명하게 유지돼요.
✅ 장점: 입술에 부담 없이 촉촉하게 발리고 색상이 예뻐요.
✅ 단점: 지속력이 좋긴 하지만, 색이 조금 빨리 바래는 편이에요.
✅ 총평: 부드럽고 촉촉한 틴트, 데일리로 사용하기 좋습니다."
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),fkqpse****,복합성,5,2025.03.18,글로스인데 너무 끈적이지 않고 촉촉하게 발리는 편이고 시간 지나면 살짝 진해지기는 해요. 그래도 지속력이 좋으니까 좋아요! 비교컬러로 왼편은 핑크가니쉬이고 오른쪽은 캔디헤일로 입니다. 아래는 히든컬러이고 채도가 높은 짙은 진달래색이네요!
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),seoyoung****,지성,3,2025.03.14,"이것 하나만 립에 바르면 안되는 틴트같아요.
세번정도 바르고 언니한테 봐달라고 했더니
'뭐 발랐어?' 라는 소리를 들었어요ㅠ

조명이나 다른것들이 문제여서 안보인 걸수도 있겠지만 바르고 티가 나는 틴트를 원하신다면 이 틴트는 살짝 어렵다고 봅니다.

그리고 밥먹으면 사라져있습니다.
롬앤.. 착색은 어떻게 안될까요? 지속력이 너무 아쉬워요."
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),푸글렛,건성,4,2025.03.06,첨에 발색해보고 엥 …? 노란색을 입에다 어떻게 발라 ..? 했는데 한 30초 지나면 예쁜 코랄로 바뀌어있는 매직 .. 저는 확신의 웜톤이라 이런게 잘 받는편인거 같아요 너무 웜하다 싶으면 핑크컬러랑 섞어바르면 그냥 세상 이쁜 코랄립 완성입니다 꼭 사세요 웜톤
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),키티마메치,중성,5,2025.03.06,"결국 또 샀습니다 제 인생립이자 여름 쿨 뮤트의 인생립인 베어그레이프...
제가 평소에 다양하게 립을 바르는 편이라 6개월 만에 립을 다 쓰는 일은 없었는데 이 틴트는 6개월도 안돼서 다 쓴 것 같아요 그만큼 자주 발라서💖🥹

퍼스널컬러 진단 받을 때도 컬러리스트 분께서 강력 추천해주셨던 립인데 덕분에 그 이후로 벌써 두 통째네요 왜 다들 베어그레이프 찬양하는지 알겠어요ㅎㅎ

사진으로 보면 약간 주황 빛으로 보이는데 주황 빛 전혀 안도니까 걱정마세요!"
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),히소니,건성,3,2025.03.06,"리뷰나 공홈색상만 보고 의외로 예쁜 것 같아 샀어요
저는 19호 여쿨라인데 mlbb색은 정말 안 어울려서 잘 안 사는데 가을 겨울엔 차분하게 바를 때도 있어서 가끔 로즈계열은 바르는 편입니다
무화과라는 이름이 붙었지만 처음 색은 로즈색처럼 적당히 예쁜 mlbb색인데 시간이 지나면 차분한 로즈 mlbb색이고 제가 산 것 중 색이 제일 많이 변하는 색이에요
롬앤 정말 좋아하고 쥬시래스팅 원래 버전부터 정말 잘 써왔던 사람인데 롬앤은 언제부턴가 항상 색이 똑같아요
공홈색상이랑 맞는게 하나도 없고 레어하다 맑다는 느낌은 하나도 없어요
사진은 시간 지난 후 색과 바로 오른쪽 옆에 막 바른 색이에요"
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),히소니,건성,3,2025.03.06,"롬앤을 너무너무 좋아했는데 최근 제품에 실망한 적이 많아서 절대 런칭때 값이 싸더라도 직접 보고 리뷰도 보고 사자 생각했는데 사버렸어요…ㅎ
근데 역시나 공홈색과는 전혀 다른색이고 피치레드?는 무슨 그냥 체리밤처럼 딥하고 탁한 레드에요
제가 레드는 잘 안어울리지만 맑은 레드는 선호해서 이게 그럴것같아 구매한건데 많이 아쉽고 또 실망했네요
롬앤은 맨날 이름만 새롭지 색은 다 똑같아요..
차라리 봄시즌에 맞게 맑은 레드를 내줬음 계절감이라도 맞게 쓸 것 같은데 안쪽에 포인트로 발라봐야겠네요
그리고 촉촉한 정도는 딱 봄 여름에 바르면 좋을 산뜻한 정도에요 겨울에 이거 발랐다가 광도 금방 죽고 촉촉함도 금방 사라져서 손이 안 갔습니다 건조하신 분들은 날씨 따뜻해지면 바르는 것을 추천합니다
사진에서 맨 위에 색상이 신비복숭아인데 바르고 몇초 안됐을때에요 시간 좀 지나면 딥해져요"
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),대롱대롱다람쥐,복합성,5,2025.03.05,"위 - 쥬쥬피그, 아래- 조선무화과
조선무화과 진짜 맘에 들어요.....
컬러 비슷한데 쥬쥬피그가 좀 더 핑크색에 진하게 발색되고 조선무화과가 더 차분하고 맑아요. 조선무화과를 밑에 깔고 쥬쥬피그로 포인트주면 자연스럽고 진짜 예쁨
근데 패키지는 쥬쥬피그가 더 연하고 조선무화과가 더 진하네용 바를 때 컬러명 잘 보고 발라야 할듯"
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),아델리,트러블성,5,2025.03.03,롬앤 리뉴얼후 쥬쥬피그는 써봤는데 피치피치미가 쿨톤 추천 립이라서 구매해봤어요. 기획세트에다가 오특으로 좀더 저렴하게 사서 만족합니다. 색상도 예쁜것같고 마음에 들어요. 지속력은 2-3시간정도 가는것같아요. 착색은 심하지않아요.
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),쿜쿜ㅋ,트러블성,4,2025.03.02,"자연스러운 생얼립을 찾았는데, 딱 약간의 생기를 주면서 자연스러운 입술색이라서 바르기 좋은 것 같아요. 롬앤에서 4번짜 구매인데, 이번에 쥬스레스팅 용기가 바껴서 새는지는 한 번 쓰면서 확인해봐야할 것같아요. 항상 쓸때마다 용기 문제가 있어서 아쉬웠습니다. 향은 딸기향이었어요."
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),죤,건성,5,2025.03.01,"빨리 품절풀어줘요 쟁여야해요 저 이거
롬앤 진짜 요즘 딥톤 안 챙겨줘서 삐져있었는데 이런 걸 내주시면 오예입니다 …
딥톤 제품 애매하게 두 세개 내는 것보다 이거 하나 내주는 게 더 행복함
아무 라이트톤 제품이든 뭐든 다 섞어서 쓰면 이 세상 립은 다 내꺼
어떻게 이렇게 색소를 넣으면서 제형을 유지시켰나 싶고 …
예전에 일본 고스 인플루언서분이 이 제품 스포하실 때부터 미쳤다 싶었는데 이게 제 손에 있으니 진짜 세상을 다 가진 기분
얼른 품절을 풀어주시라 …

* 사진 상 중간 발색이 블랙베리 + 리뉴얼 전 베어피그 섞은 거에용"
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),SINNY,중성,5,2025.03.01,"미니 사이즈는 솔직히 그렇게 좋다는건 모르겠어요••립글로즈 같은거보단 나은듯!
겨쿨한테도 베이스 또는 어둡고 쨍한 컬러에 질리신 분들께 좋은거 같고 여쿨라분들께 더 잘어울릴듯한느낌!
원래 리뉴얼 전에 베어그레이프랑 베어바인?같은 멀멀한 컬러썼는데맑은 것도 컬러 잘 뽑는 것 같아요…제형만 제발 다시 돌려주새유ㅠㅠ 바르고 물컵으로 물 마셔도 광?만 묻어나는 느낌이에요 오특으로 좋은 기획과 가격에 구매 완료😚"
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),뿡구,지성,4,2025.03.01,"또 올리브영 “한정” “증정” 에 홀려서
구매햇으나,,,
뮤트톤인 저에게는 안어울려서 슬픕니다..ㅎ
다들 증정용 컬러 궁금하실것 같아서
픽업으로 구매해서 바로 리뷰 씁니닷
제깔은 매우 아니엇슴다 ㅎ
좀 촌스러운거 같기듀...

증정용 갖고싶어서 구매하시는거면 비츄.."
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),먐뮤,복합성,5,2025.03.01,"여쿨들에게 강력추천,,, 이름이 그레이프밤이라 너무 보라보라하지 않을까? 하고 걱정 안 하셔도 되는 예쁜 포도핑크캔디 느낌! 어떤 분이 바르면 공주같다구 하샸던 리뷰가 기억에 남았는데 발라보니까 무슨 느낌인지 알 것 같은 ㅋㅋㅋㅋ!! 색상 고민 많았었는데 넘 마음에 듭니당"
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),콩꾸맘,민감성,5,2025.02.28,"아주아주 멈에 듭니다 순서대로
리뉴얼 후 멀드피치
리뉴얼 전 베어그레이프
리뉴얼 전 누카다미아
사실 제형은 리뉴얼 전이 더 맘에 드는데 (뭔가 입술에 올렸을때 더 촉촉한 느낌이 오래가서?)
근데 멀드피치는 착색된 색이 너무 이뻐서 샀어요 바르고 티슈로 글로우한거 없애도 이뻐요ㅎㅎ글고 리뉴얼 후 통이 더 이쁜듯"
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),gogumii,지성,4,2025.02.28,솔직히 생각했던 정도로 좋아서 가잘 많이 쓰는 것 같아요 색깔도 되게 무난하고 휘뚜루마뚜루 쓰기 좋아요 근데 저만 이런지 모르겠는데 바를때마다 요플레 현상이 좀 심하더라구요 그겄째문에 불편하긴한데 예뻐서 걍 쓰고있어요 사진에서 첫번째 색이 멀드 피치 색상이에요
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),말랑탕후루,복합성,4,2025.02.26,"누카다미아랑 기싸움에서 져서 존버하다 결국 구매 🤦🏻‍♀️
배송받자마자 발라보니 낫벧. 향기는 좀 불호에요
착색이 어느정도 있는데 오히려 좀 괜찮게 느껴짐예

저는 단독으로 바르니까 둥둥떠서 (올영 누런조명 씟..)
기존에 바르던 립 위에 얹거나

자기 전에 립밤/바세린 얹어두고 잘 때
같이 섞어 쓰는 편입니다 (두 번째 사진)

메인 보다는 보조적인 역할로 많이 쓰는 중..🥺

+ 갈웜인데 저처럼 누카다미아 둥둥 뜨시는 분들은
릴바레의 '카야버터인 척'이랑 같이 쓰면 예뻐오"
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),ㅋㄹㅂ,지성,5,2025.02.24,"롬앤 더 쥬시 래스팅 틴트 23호 피치피치미 리뷰입니다

기존 쥬시 래스팅 틴트보다 광택이 더 올라오고 발색은 조금 옅게 올라온다고 느꼈어요 특유의 향은 똑같고 케이스는 리뉴얼 후가 더 나은 것 같아요

피치피치미는 미지근한 핑크 색감이에요 엄청 웜한 핑크일 줄 알았는데 생각했던 것보다는 쿨하게 올라옵니당"
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),겨닼수붖,지성,3,2025.02.20,"[겨울쿨톤 다크 타입/저명도 저채도 찰떡]

필링앵두 처돌이로써 너무 아쉬운…. 리뉴얼 버전인 것 같아요.

구버전은 다크함이 기본적으로 있었고 덧바를수록 더 다크해져서 정말 애정했었는데,
신버전은 다크함이 1도 없어요. 그냥 여쿨립이에요.

사진에서는 더 어둡게 나와서 그롷게 안보일 수 있는데,
구버전보다 신버전이 훨씬 맑고 밝게 나와서
저처럼 구버전은 데일리로 잘 바르시던 겨닼 분들은
신버전 사지 마시길…"
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),겨닼수붖,지성,5,2025.02.20,"갈웜 맞음. 그러나 리뉴얼되고 딥함이 많이 덜어져서 맑은 느낌이 훨씬 많이 듬.

그래도 덧바르면 어느정도 딥함이 올라오긴 하지만, 가을딥이 진~짜 연하게 쓰고 싶은 경우만 가능. 본투비 가을딥에겐 너무 맑고 밝음.

그러나… 색은 진짜 이쁨. 롬앤이라… 색 진짜 이쁨"
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),미남좋아,민감성,5,2025.02.19,"너무 노란빛이라 걱정했는데 입술에 올리니 생각보다 훨씬 예뻤어요! 우유탄 귤색이랄까요
저는 형광기 안받고 그래서인지 코랄도 안어울리는데
베어쥬시오는 그냥 우유 조금 섞인듯한 귤색이라
22호 봄소프트 생얼에도 잘어울렸어요 !
봄분들이 환장하실 색이긴 해요 ㅎㅎㅎ
두번째 사진에서 왼쪽이 베어쥬시오 입니다"
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),미남좋아,민감성,5,2025.02.19,"롬앤 더 쥬시 래스팅
먼가 리뉴얼된거에 거부감있어서 안사다가 사봤는데
보니까 또..이쁘네요 귀여워요

멀드피치는 나른하게 조려진 복숭아 색입니다
22호 봄소프트 생얼에 발라도 잘어울렸어요
봄,특히 봄 소프트 분들께 강추드립니다
넘넘 여리여리하고 청순한 색인 것 같아요
두번째사진에서 오른쪽이 멀드피치입니다"
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),힛뽀,건성,5,2025.02.18,"왼쪽은 기존 베어그레이프
오른쪽이 리뉴얼 베어그레이프에요.
광감은 리뉴얼 버전이 요즘 감성에 맞는 오일광 뿜뿜 느낌이구요. 묘하게 더 웜해졌어요.
기존 베어그레이프가 좀 더 라이트하고 퍼플기가 강하네요.
리뉴얼 베어그레이프는 웜하고 딥해진 느낌.
둘다 이뻐요.쿄쿄
향은 똑같지만 뭔가에 덮인 느낌. 좀 덜나요 향이"
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),뚜비코코,복합성,5,2025.02.17,"쫀득한 유리알 광택이 생기 있는 느낌을 줍니다
착색력도 굿 :) 지속력도 나쁘지 않네요
원래 피그피그가 유명한 것 같지만 저는 많은 후기를 보고 베어그레이프로 결정!
만족스런 선택입니다 바를 때 포도향이 달콤해서 너무 좋아요 ㅎㅎ
다양한 컬러 선택 폭도 넓고 무난한 제품이라고 생각합니다! 데일리 틴트로 강추임다 >_<"
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),규리치,민감성,5,2025.02.15,"여름뮤트의 권위자 바로 나(내생각^^)

아니 본인이 코덕인데 퍼스널 컬러가 고민이다? 하시면 저는 아묻따 유툽에 먼지나방 퍼스널 추천드리는데요… (관계자아님 ㅋ) 거기서 여름뮤트다 하면 필수적으로 추천하는 게 바로 요 제품이에요..

유명한데에는 다 이유가 있어요 아가씨덜~ 저는 톤그로도 즐기는 편이긴 하지만.. 정말 중요한 자리라던가,, 어른들 만난다거나,, 차분하게 보이고 싶은 자리라면 !! 퍼스널컬러에 맞는 거 바르거든요.. 잘 스며서 화장이 크게 눈에 안띄는 효과ㅇㅇ 그런 자리에서 제가 애용합디다
뭔말인지 알간~~ 암튼 여름뮤트는 잔말말고 구매갈기세요

후기가 제법이었다면 “도움이 돼요” 부탁드리겠네 홀홀👵"
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),곽순이,복합성,5,2025.02.14,"리뉴얼 후 제품이 궁금해서 구매했어요!

• 색상
주황빛이 도는 누디한 피치컬러
시간지나면서 좀 더 진해짐
착색은 진하지않은편

• 제형
리뉴얼 전보다 더 얇게발림 광은 두께감 때문에 약해진것같은데 리뉴얼전은 두껍다보니 시간이 지나면 진하게 착색되면서 건조한 느낌이 많이 들었고 리뉴얼 후에는 처음부터 광이 빤딱빤딱하지는 않지만 건조함이 덜해서
개인적으로는 리뉴얼 후가 더 좋음

• 기타
패키지는 디자인도 더 귀여워진것같고
지금까지 샌적도 없어서 만족함
가격대도 부담스러운편이 아니라서 색 별로 쟁이고싶음..
광이 부족하다 하시면 글로즈랑 같이 사용해보세요
부족한 광을 채워줘서 추천

• 사진
순서
딘ㅌ 774너티쥴레 -> 롬앤 01포멜로스킨 -> 롬앤 37멜로우페어(리뉴얼전)"
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),nanigore,복합성,5,2025.02.13,"바르고 잠시 후의 그 매끈 탱탱해보이는 광택이 오래 가지는 못해서 아쉽지만 색감이 예쁘고 어느 옷차림에나 잘 어울려서 자주 사용하고 있습니당ㅎㅎ 외출 전 메이크업 때 틴트 베어 그레이프를 바르고, 외출 후에 틈틈이 수정 화장용으로 롬앤 글래스팅 멜팅밤 12호 베일드 로즈랑 같이 잘 쓰고 있어요!"
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),2지렁2,건성,4,2025.02.12,"갑자기 연한 색 땡겨서 구매했습니다.
향은 좀 달달한 장난감향?이라 해야하나 그렇고
너무 웜톤도 아니지만 웜톤에 당연히 가깝습니다.
뉴트럴 톤이라 그냥 출퇴근 용으로 쓰고 있어요
양이 적어서 금방금방 쓸거 같네요..
생각보가 촉촉함 금방 날라가구요 덧바르는 것보다는 닦아내고 다시 바르는게 좋아요"
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),삼빵,지성,5,2025.02.10,뉴트럴 색조를 좋아해서 쥬쥬피그를 구매했는데 저한테는 생각보다 쿨한 핑크 느낌이에요 시간 지나면 색이 딥해져서 아쉬웠어요 이번에 쥬시래스팅 처음 써봤는데 처음에는 촉촉립 치고 금방 매트해진다는 느낌 (보이는 광은 유지되지만 입술이 건조함) 이 있어서 당황스러웠지만 한달 사용해보니 적응해서 그냥저냥 쓰고 있습니다
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),유u댕,건성,5,2025.02.10,"피그피그만 리뉴얼전 세통 리뉴얼 후 두통째 산 사람입니다
쥬시래스팅 스무개도 넘게 썼는데
이번에 가챠 잘못걸렸는지
새거 안열려서 고무장갑 끼고 겨우 열었더니
뚜껑이 박살났네요......... 제마음도 박살남..
색은 너무 예쁘지만 깨진 뚜껑으론 못가지고 다니겠어요
여러분들은 따신물에 잠깐 담갔다가 여세요...
저처럼 힘쓰면 박살나는듯"
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),짝짝박사,민감성,5,2025.02.07,"포인트 컬러로 사용하기 좋아요ㅎㅎ
가을이나 겨울에 잘 어울릴 것 같구요
착색은 강한 편인데 입술에서 지워지는게 얼룩덜룩해서 저는 별로ㅠ그리고 제형자체는 매트가 아닌데 시간이 갈수록 엄청 건조해져서 없던 입술각질도 같이 올라와요ㅠ
컬러만 예뻐서 가끔쓰고 있어요"
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),Songz,복합성,5,2025.02.06,"생각보다 색상이 더 진하게 발색되기는 하는데 개인적으로는 마음에 드는 색깔이었어요!

단독으로 사용해도 예쁘고 피치피치미랑 같이 사용해도 예쁘더라고요 약간의 핑크빛도 돌아서 여름쿨톤 분들이 포인트 색상으로 사용하기에도 괜찮을 것 같았습니다"
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),우후우루루운,지성,4,2025.02.06,"이 틴트는 자연스러운 입술 확장을 도와주며, 촉촉한 느낌이 아주 좋습니다. 발림이 부드럽고 색상이 맑게 올라와서 데일리 메이크업에 적합합니다. 하지만 향이 다소 강하고 역한 편이라 처음 사용할 때는 조금 불편할 수 있습니다. 향에 민감한 분들에게는 단점이 될 수 있지만, 지속력과 수분감 덕분에 전체적으로 만족스러운 제품입니다. 자연스러운 컬러와 촉촉함을 원하신다면 한 번 시도해 볼 만한 가치가 있습니다. 저는 또 구매할 거 같지만 대체품은 언제든 나올 수 있다고 느껴져요!"
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),무코코,복합성,5,2025.02.05,"롬앤 틴트 항상 만족하면서 쓰고 있습니다.
요플레 현상도 없고 착색도 이만하면 나쁘지않고 가성비 갑이예요.

굳이 별로인점을 꼽자면 케이스인데, 리뉴얼돼서 좋아졌을 줄 알았으나 이전 케이스랑 별 차이가 없네요

심지어 뚜껑 투명한 부분에 스며들어서 대충 흐린 눈 하면서 쓰고 있습니다.."
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),dhfflq,복합성,5,2025.04.06,일단 롬앤은 가격이 매우 싸서 가성비 느낌으로 쓰기 좋은 것 같아요 지속력이 짧다는 단점이 있습니다..
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),8787,복합성,5,2025.04.05,제가 정말 좋아하는 컬러가 글로시 틴트로 나왔다는 걸 알고 너무 신나서 구매했는데 요즘 제 데일리 립이에요 ㅋㅋ 광도 이쁘고 컬러감이 너무 예쁩니다
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),어푸걸,건성,5,2025.04.02,갈웜딥이면 무조건 필수템 + 쟁여템이에요 ! 물론 지속력은 슬프지만 주기적으로 발라주면 됩니다 !
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),현지변,중성,5,2025.04.01,"진짜 갈웜 데일리로 손이 많이 가는 템..그리고 픽싱이 오져요 근데 너무 오져서 그 위에다 계속 덧바르면 입술 개빨개질수 있어서 따로 투명립글로스 구비하면서 쓰면 더 좋을듯.
근데 밥먹고 나서 입술색 걱정할필욘 없어서 편안—"
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),슈퍼스페셜걸,지성,3,2025.03.30,롬앤광팬인데 잘 모르겠긔ㅜ 통만 리뉴얼 하시지… 색상 많이 사라진 거 아쉬버요
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),주쥬스야,지성,5,2025.03.19,"역시 믿고 쓰는 롬앤인거 같아요
발색력 여리여리 그자체!!!ㅠㅠ"
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),깔끔한무,지성,5,2025.03.19,"여쿨라가 쓰기 딱 좋을 컬러예요
손에 발색하면 완전 연하고 거의 티 안나는 쿨핑큰데 입술에 바르면 생각보다 티 나는거같아여
이쁩니당💗💗💗"
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),귤락귤,여름쿨톤,5,2025.03.19,살까 말까 고민했는데 괜히 했어요 색 너무 이쁘고 역시 롬앤.. 틴트 짱이에요
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),지나가세요,중성,5,2025.03.19,가을뮤트 분들이라면 무조건 사야합니다ㅜㅜ 다 쓰고 두번째 사는 건데 진짜 인생템....
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),냥냥미,지성,5,2025.03.18,"신비복숭아 컬러 처음 구매했는데
쌩얼립으로도 좋을거같아요
맑은 레드입니당ㅎ"
[NEW/단독기획] 롬앤 더 쥬시 래스팅 틴트 (기획/단품),냥냥미,지성,5,2025.03.18,"재재재구매템입니다!
촉촉하고 컬러예쁘구 좋으요 굳~~!"
